130	8:51
176	8:57
143	8:59
171	9:08
142	9:31
162	9:31
125	9:31
126	9:32
174	9:33
146	9:36
158	9:38
131	9:40
172	9:42
106	9:44
173	9:46
112	9:48
160	9:53
153	9:54
109	9:54
169	9:55
117	9:58
122	10:06
103	10:06
102	10:09
108	10:15
138	10:22
147	10:22
111	10:23
115	10:27
181	10:29
116	10:32
140	10:33
152	10:36
148	10:39
141	10:41
166	10:42
107	10:43
136	10:44
123	10:45
168	10:46
133	10:46
137	10:47
127	10:47
183	10:48
119	10:49
170	10:51
21	11:01
144	11:05
139	11:12
156	11:12
179	11:13
180	11:13
154	11:16
151	11:17
159	11:19
149	11:21
135	11:21
128	11:22
121	11:25
110	11:27
132	11:29
1	11:31
184	11:34
150	11:40
175	11:41
155	11:43
101	11:43
104	11:45
35	11:48
10	11:54
164	11:56
18	11:59
120	11:59
36	12:25
32	12:27
177	12:32
118	12:36
124	12:46
19	12:49
30	12:50
105	12:51
3	13:11
12	13:12
129	13:18
161	13:20
25	13:35
2	13:43
8	13:44
16	13:44
4	13:52
15	14:07
17	14:19
5	14:22
31	14:27
26	14:37
34	14:54
38	14:55
13	15:08
69	15:08
27	15:09
65	15:22
23	15:28
14	15:49
28	15:50
68	15:59
47	16:09
56	17:23
60	17:24
33	17:36
39	17:38
55	17:46
51	17:48
52	17:56
70	18:17
42	18:24
61	18:31
9	18:54
24	18:56
57	18:59
45	18:59
53	19:06
66	19:28
11	20:17
40	20:28
46	20:44
59	20:46
43	22:30
62	22:51
64	23:02
50	23:07
41	25:36
58	26:58
