130	7:53
176	7:57
171	8:08
142	8:09
143	8:13
126	8:16
125	8:17
162	8:27
174	8:29
158	8:30
172	8:32
173	8:36
146	8:37
131	8:38
102	8:48
122	8:55
160	9:01
165	9:04
144	9:07
153	9:07
109	9:08
169	9:13
127	9:17
111	9:17
141	9:17
103	9:18
117	9:21
159	9:22
140	9:24
115	9:25
152	9:25
138	9:29
181	9:33
106	9:34
112	9:34
178	9:35
147	9:37
139	9:44
151	9:45
168	9:47
170	9:50
108	9:52
148	9:53
136	9:53
123	9:55
137	9:55
166	9:56
107	9:56
133	9:57
119	10:09
156	10:17
124	10:20
180	10:22
179	10:27
104	10:32
101	10:36
154	10:38
149	10:38
132	10:39
120	10:42
135	10:43
116	10:45
164	10:47
110	10:50
155	10:58
175	10:59
105	10:59
121	11:30
183	12:19
150	12:29
184	12:52
177	12:57
161	13:09
21	13:37
1	13:51
145	14:15
129	14:20
35	14:22
10	14:30
18	14:41
118	14:45
32	15:23
6	15:49
36	15:56
3	16:07
19	16:09
30	16:12
2	16:40
15	16:42
12	17:04
25	17:25
4	17:26
8	17:39
5	17:40
16	17:40
20	17:49
22	18:08
38	18:14
69	18:47
26	18:49
31	18:52
37	18:52
65	18:55
13	19:30
68	19:31
27	19:31
47	19:39
56	21:21
28	21:38
23	21:40
42	22:06
60	22:08
33	22:20
14	22:24
34	22:34
55	22:55
39	22:57
51	23:01
17	23:06
9	23:13
24	23:14
52	23:17
70	23:29
61	23:36
66	23:54
57	24:28
45	24:43
53	25:21
40	25:38
46	26:30
59	26:58
64	27:58
43	28:02
62	28:37
50	28:41
11	29:51
54	32:25
41	32:39
58	32:41
