10	9:12
3	9:31
6	10:02
5	10:04
8	10:09
4	10:16
2	10:31
18	10:43
21	10:50
12	10:52
15	10:55
19	11:42
16	12:01
17	12:09
13	12:17
30	12:28
20	12:29
32	12:33
35	12:39
47	13:02
36	13:06
23	13:10
14	13:20
27	13:21
39	13:23
25	13:30
42	13:44
26	14:06
31	14:06
51	14:19
9	14:22
40	14:26
56	14:31
55	14:59
52	15:03
28	15:05
43	15:18
65	15:25
37	15:29
68	15:32
69	15:36
11	15:49
46	15:56
24	15:58
50	15:59
53	16:05
57	16:18
61	16:22
33	16:41
48	16:45
34	16:48
59	16:49
41	16:49
66	17:23
70	17:32
64	17:42
58	18:08
54	18:28
62	18:31
102	18:33
108	18:57
67	19:03
103	19:32
106	19:46
112	19:53
109	19:54
111	20:19
104	20:41
101	20:45
107	20:54
115	20:54
125	20:55
130	20:56
126	20:56
117	20:57
122	21:11
119	21:15
131	21:45
110	22:00
127	22:08
123	22:10
116	22:20
128	22:37
105	22:49
143	22:52
124	22:58
133	23:14
142	23:18
140	23:24
120	23:28
136	23:36
132	23:36
121	24:01
135	24:07
138	24:18
137	24:35
141	24:39
144	24:43
146	25:02
153	25:08
158	25:16
162	25:18
148	25:24
147	25:47
152	25:50
160	25:53
151	26:14
150	26:23
149	26:27
171	26:30
174	26:41
176	26:42
172	26:54
154	27:03
156	27:05
159	27:05
169	27:10
155	27:13
173	27:37
166	27:40
168	27:45
164	28:13
139	28:23
170	28:28
179	29:26
180	29:28
129	29:35
181	29:36
118	30:14
183	30:21
175	30:25
184	30:26
161	30:59
177	33:40
